Date,Close
6/18/2018,270.5049988
6/19/2018,270.4269989
6/20/2018,270.320899
6/21/2018,270.216499
6/22/2018,270.1462988
6/25/2018,270.0372989
6/26/2018,269.9374991
6/27/2018,269.876499
6/28/2018,269.9460992
6/29/2018,269.9675992
7/2/2018,270.0094989
7/3/2018,270.1421988
7/5/2018,270.2582986
7/6/2018,270.3590988
7/9/2018,270.4780988
7/10/2018,270.5711987
7/11/2018,270.6094986
7/12/2018,270.6720987
7/13/2018,270.7539987
7/16/2018,270.8468988
7/17/2018,270.9475989
7/18/2018,271.0110989
7/19/2018,271.032099
7/20/2018,271.084599
7/23/2018,271.1700992
7/24/2018,271.3091989
7/25/2018,271.4584991
7/26/2018,271.5699991
7/27/2018,271.6553992
7/30/2018,271.7270993
7/31/2018,271.7993991
8/1/2018,271.819299
8/2/2018,271.8579993
8/3/2018,271.9267993
8/6/2018,272.0201996
8/7/2018,272.1259995
8/8/2018,272.2385992
8/9/2018,272.3843994
8/10/2018,272.5064993
8/13/2018,272.6231995
8/14/2018,272.8254993
8/15/2018,273.0627994
8/16/2018,273.2522995
8/17/2018,273.4968994
8/20/2018,273.7552997
8/21/2018,273.9871997
8/22/2018,274.2741998
8/23/2018,274.5244
8/24/2018,274.7639001
8/27/2018,275.0053
8/28/2018,275.3073001
8/29/2018,275.6121002
8/30/2018,275.8636002
8/31/2018,276.1291
9/4/2018,276.3679001
9/5/2018,276.6067001
9/6/2018,276.8150003
9/7/2018,276.9891003
9/10/2018,277.1662003
9/11/2018,277.3678
9/12/2018,277.5929001
9/13/2018,277.8354999
9/14/2018,278.1144998
9/17/2018,278.3715997
9/18/2018,278.6175998
9/19/2018,278.8641998
9/20/2018,279.1548996
9/21/2018,279.4249994
9/24/2018,279.7031992
9/25/2018,279.9844992
9/26/2018,280.2230994
9/27/2018,280.4607993
9/28/2018,280.6987991
10/1/2018,280.9210992
10/2/2018,281.1164993
10/3/2018,281.3051993
10/4/2018,281.4697992
10/5/2018,281.6369992
10/8/2018,281.7927994
10/9/2018,281.9466992
10/10/2018,282.0163992
10/11/2018,282.0043994
10/12/2018,282.0377997
10/15/2018,282.0481998
10/16/2018,282.1241998
10/17/2018,282.2072
10/18/2018,282.2810001
10/19/2018,282.3174002
10/22/2018,282.3581003
10/23/2018,282.3582001
10/24/2018,282.2624002
10/25/2018,282.2122
10/26/2018,282.0914999
10/29/2018,281.9563998
10/30/2018,281.8521997
10/31/2018,281.7728998
11/1/2018,281.7187997
11/2/2018,281.6573999
11/5/2018,281.6039999
11/6/2018,281.5838998
11/7/2018,281.6284
11/8/2018,281.6784
11/9/2018,281.6963
11/12/2018,281.6796002
11/13/2018,281.6528003
11/14/2018,281.6448004
11/15/2018,281.6590002
11/16/2018,281.7028003
11/19/2018,281.6849002
11/20/2018,281.6133002
11/21/2018,281.5449002
11/23/2018,281.4684003
11/26/2018,281.4123004
11/27/2018,281.3421002
11/28/2018,281.3089001
11/29/2018,281.2597003
11/30/2018,281.2476004
12/3/2018,281.2469003
12/4/2018,281.1535004
12/6/2018,281.0585004
12/7/2018,280.8895004
12/10/2018,280.7196005
12/11/2018,280.5609006
12/12/2018,280.4187006
12/13/2018,280.2704004
12/14/2018,280.0590005
12/17/2018,279.7725005
12/18/2018,279.4899005
12/19/2018,279.1883003
12/20/2018,278.8605002
12/21/2018,278.4542003
12/24/2018,277.9890004
12/26/2018,277.6269002
12/27/2018,277.2716002
12/28/2018,276.9027
12/31/2018,276.5461002
1/2/2019,276.1933002
1/3/2019,275.7847002
1/4/2019,275.4770001
1/7/2019,275.1998001
1/8/2019,274.9285001
1/9/2019,274.6904001
1/10/2019,274.4386002
1/11/2019,274.1778003
1/14/2019,273.8951001
1/15/2019,273.6352002
1/16/2019,273.3833002
1/17/2019,273.155
1/18/2019,272.9444998
1/22/2019,272.6752997
1/23/2019,272.4101996
1/24/2019,272.1308994
1/25/2019,271.8856995
1/28/2019,271.6201996
1/29/2019,271.3561996
1/30/2019,271.1416995
1/31/2019,270.9593994
2/1/2019,270.7839993
2/4/2019,270.6225992
2/5/2019,270.4630994
2/6/2019,270.2992993
2/7/2019,270.0923996
2/8/2019,269.8882996
2/11/2019,269.7010995
2/12/2019,269.5329996
2/13/2019,269.3706995
2/14/2019,269.1786996
2/15/2019,269.0324997
2/19/2019,268.9007999
2/20/2019,268.7773999
2/21/2019,268.6528
2/22/2019,268.5373001
2/25/2019,268.4253
2/26/2019,268.3012
2/27/2019,268.1776001
2/28/2019,268.0472
3/1/2019,267.9570001
3/4/2019,267.8728
3/5/2019,267.7847998
3/6/2019,267.6840997
3/7/2019,267.6512
3/8/2019,267.6740997
3/11/2019,267.6989996
3/12/2019,267.7498996
3/13/2019,267.7592996
3/14/2019,267.7663995
3/15/2019,267.8154996
3/18/2019,267.8762994
3/19/2019,267.9501993
3/20/2019,268.0295993
3/21/2019,268.2236993
3/22/2019,268.3153995
3/25/2019,268.4524997
3/26/2019,268.6250998
3/27/2019,268.7438998
3/28/2019,268.8446997
3/29/2019,268.9343997
4/1/2019,269.0737994
4/2/2019,269.1995993
4/3/2019,269.3125995
4/4/2019,269.3742993
4/5/2019,269.4549994
4/8/2019,269.5652994
4/9/2019,269.7126993
4/10/2019,269.8749994
4/11/2019,270.0550992
4/12/2019,270.2264993
4/15/2019,270.3888992
4/16/2019,270.5994992
4/17/2019,270.8527994
4/18/2019,271.1027994
4/22/2019,271.3729993
4/23/2019,271.6267993
4/24/2019,271.8650995
4/25/2019,272.0397995
4/26/2019,272.2340994
4/29/2019,272.4162994
4/30/2019,272.5634995
5/1/2019,272.7790994
5/2/2019,272.9924994
5/3/2019,273.2970993
5/6/2019,273.5845993
5/7/2019,273.8225992
5/8/2019,274.0432993
5/9/2019,274.2561993
5/10/2019,274.5324994
5/13/2019,274.7874992
5/14/2019,275.0706992
5/15/2019,275.4086992
5/16/2019,275.8139993
5/17/2019,276.2653993
5/20/2019,276.7614995
5/21/2019,277.1647997
5/22/2019,277.5403996
5/23/2019,277.8842998
5/24/2019,278.2128998
5/28/2019,278.5125998
5/29/2019,278.8531996
5/30/2019,279.1195996
5/31/2019,279.3284995
6/3/2019,279.5064996
6/4/2019,279.7320996
6/5/2019,279.9728995
6/6/2019,280.2310992
6/7/2019,280.5335992
6/10/2019,280.8197992
6/11/2019,281.098999
6/12/2019,281.3532993
6/13/2019,281.5844992
6/14/2019,281.8484995
6/17/2019,282.1080994
6/18/2019,282.3965994
6/19/2019,282.6693994
6/20/2019,282.9903992
6/21/2019,283.2962991
6/24/2019,283.5568994
6/25/2019,283.7651996
6/26/2019,283.9692996
6/27/2019,284.1646997
6/28/2019,284.3636996
7/1/2019,284.5928998
7/2/2019,284.8557996
7/3/2019,285.1390994
7/5/2019,285.4174994
7/8/2019,285.6446994
7/9/2019,285.8666995
7/10/2019,286.1089993
7/11/2019,286.3283994
7/12/2019,286.5563992
7/15/2019,286.7797992
7/16/2019,287.003399
7/17/2019,287.1893988
7/18/2019,287.3824988
7/19/2019,287.5609988
7/22/2019,287.7479987
7/23/2019,287.9614987
7/24/2019,288.1716986
7/25/2019,288.3776987
7/26/2019,288.6075989
7/29/2019,288.8488989
7/30/2019,289.1059988
7/31/2019,289.3356989
8/1/2019,289.4996988
8/2/2019,289.6309988
8/5/2019,289.655799
8/6/2019,289.7221988
8/7/2019,289.7887988
8/8/2019,289.9016989
8/9/2019,289.9938989
8/12/2019,290.0590991
8/13/2019,290.1372989
8/14/2019,290.1837988
8/15/2019,290.2398987
8/16/2019,290.3171988
8/19/2019,290.4439987
8/20/2019,290.5377988
8/21/2019,290.6374988
8/22/2019,290.7027988
8/23/2019,290.6915988
8/26/2019,290.7073987
8/27/2019,290.7042987
8/28/2019,290.7074988
8/29/2019,290.7453986
8/30/2019,290.7967987
9/3/2019,290.8212985
9/4/2019,290.8795987
9/5/2019,290.9561987
9/6/2019,291.0369986
9/9/2019,291.1173987
9/10/2019,291.2041986
9/11/2019,291.3064987
9/12/2019,291.4166989
9/13/2019,291.4987988
9/16/2019,291.5780988
9/17/2019,291.666799
9/18/2019,291.743699
9/19/2019,291.815799
9/20/2019,291.858399
9/23/2019,291.922399
9/24/2019,291.969299
9/25/2019,292.005199
9/26/2019,292.0469989
9/27/2019,292.1216989
9/30/2019,292.2140988
10/1/2019,292.2798987
10/2/2019,292.2794986
10/3/2019,292.3750989
10/4/2019,292.484599
10/7/2019,292.5647989
10/8/2019,292.5730988
10/9/2019,292.6273987
10/10/2019,292.7202985
10/11/2019,292.8179984
10/14/2019,292.9211984
10/15/2019,293.0885983
10/16/2019,293.2447983
10/17/2019,293.4360983
10/18/2019,293.6330984
10/21/2019,293.8426984
10/22/2019,294.0800986
10/23/2019,294.3331985
10/24/2019,294.5315985
10/25/2019,294.7179987
10/28/2019,294.9029987
10/29/2019,295.0585986
10/30/2019,295.2102988
10/31/2019,295.3545987
11/1/2019,295.5320987
11/4/2019,295.7099988
11/5/2019,295.8876987
11/6/2019,296.0649988
11/7/2019,296.2227988
11/8/2019,296.3815988
11/11/2019,296.506499
11/12/2019,296.656499
11/13/2019,296.8110989
11/14/2019,296.9989987
11/15/2019,297.2121988
11/18/2019,297.4173987
11/19/2019,297.6066986
11/20/2019,297.7577985
11/21/2019,297.8961984
11/22/2019,298.0177985
11/25/2019,298.1668985
11/26/2019,298.3394983
11/27/2019,298.5223984
11/29/2019,298.6793985
12/2/2019,298.8026987
12/3/2019,298.8916986
12/4/2019,298.9987985
12/5/2019,299.1211984
12/6/2019,299.2924985
12/9/2019,299.4429987
12/10/2019,299.6065985
12/11/2019,299.7717987
12/12/2019,299.9427988
12/13/2019,300.1015988
12/16/2019,300.2965988
12/17/2019,300.4721988
12/18/2019,300.6534988
12/19/2019,300.8552988
12/20/2019,301.088299
12/23/2019,301.352099
12/24/2019,301.6381992
12/26/2019,302.0293991
12/27/2019,302.3799991
12/30/2019,302.7110989
12/31/2019,302.9934988
1/2/2020,303.3259988
1/3/2020,303.6693988
1/6/2020,303.9802991
1/7/2020,304.3685992
1/8/2020,304.7665994
1/9/2020,305.1445993
1/10/2020,305.4783994
1/13/2020,305.8569995
1/14/2020,306.2069995
1/15/2020,306.5652997
1/16/2020,307.0259998
1/17/2020,307.4654999
1/21/2020,307.9097998
1/22/2020,308.3342996
1/23/2020,308.7256998
1/24/2020,309.0888995
1/27/2020,309.4164996
1/28/2020,309.7449997
1/29/2020,310.0329996
1/30/2020,310.3292996
1/31/2020,310.5645996
2/3/2020,310.8244995
2/4/2020,311.1125995
2/5/2020,311.4282993
2/6/2020,311.7571994
2/7/2020,312.0775995
2/10/2020,312.4151993
2/11/2020,312.7567993
2/12/2020,313.1201996
2/13/2020,313.5079996
2/14/2020,313.9018997
2/18/2020,314.3104999
2/19/2020,314.7176999
2/20/2020,315.1172
2/21/2020,315.4980002
2/24/2020,315.7545004
2/25/2020,315.9486005
2/26/2020,316.1830005
2/27/2020,316.2539005
2/28/2020,316.2730005
3/2/2020,316.4331006
3/3/2020,316.5502005
3/4/2020,316.7661005
3/5/2020,316.8583005
3/6/2020,316.8701004
3/9/2020,316.6529004
3/10/2020,316.5483005
3/11/2020,316.3079004
3/12/2020,315.7962004
3/13/2020,315.5097005
3/16/2020,314.9083006
3/17/2020,314.4462006
3/18/2020,313.8474005
3/19/2020,313.2488005
3/20/2020,312.5208005
3/23/2020,311.7173006
3/24/2020,311.1167006
3/25/2020,310.5432004
3/26/2020,310.1219006
3/27/2020,309.5947005
3/30/2020,309.1375005
3/31/2020,308.6447005
4/1/2020,308.0352003
4/2/2020,307.4717004
4/3/2020,306.8642004
4/6/2020,306.4293002
4/7/2020,305.9906003
4/8/2020,305.6399002
4/9/2020,305.3264005
4/13/2020,304.9651004
4/14/2020,304.6828006
4/15/2020,304.3411008
4/16/2020,304.0244009
4/17/2020,303.7881012
4/20/2020,303.4944012
4/21/2020,303.0911014
4/22/2020,302.7413016
4/23/2020,302.3773013
4/24/2020,302.0639014
4/27/2020,301.8180011
4/28/2020,301.5798013
4/29/2020,301.3973013
4/30/2020,301.1819016
5/1/2020,300.8611017
5/4/2020,300.5580017
5/5/2020,300.2846017
5/6/2020,299.9829016
5/7/2020,299.6884015
5/8/2020,299.4396014
5/11/2020,299.1696014
5/12/2020,298.8406015
5/13/2020,298.4607016
5/14/2020,298.1014017
5/15/2020,297.7569016
5/18/2020,297.4947015
5/19/2020,297.2021014
5/20/2020,296.9420013
5/21/2020,296.6622015
5/22/2020,296.4058017
5/26/2020,296.1780017
5/27/2020,295.9646017
5/28/2020,295.7702017
5/29/2020,295.5770016
6/1/2020,295.4052014
6/2/2020,295.2415012
6/3/2020,295.0968011
6/4/2020,294.9533011
6/5/2020,294.8672009
6/8/2020,294.8247009
6/9/2020,294.750701
6/10/2020,294.6315009
6/11/2020,294.3181006
6/12/2020,294.0472006
6/15/2020,293.8043005
6/16/2020,293.6167004
6/17/2020,293.4456006
6/18/2020,293.3284006
6/19/2020,293.1459006
6/22/2020,292.9859006
6/23/2020,292.8296005
6/24/2020,292.6532004
6/25/2020,292.4855005
6/26/2020,292.1954004
6/29/2020,291.9114005
6/30/2020,291.6552002
7/1/2020,291.4384
7/2/2020,291.2139001
7/6/2020,291.0317999
7/7/2020,290.7953998
7/8/2020,290.5865997
7/9/2020,290.3543997
7/10/2020,290.1629996
7/13/2020,289.9279996
7/14/2020,289.7476996
7/15/2020,289.6313995
7/16/2020,289.6150995
7/17/2020,289.7057996
7/20/2020,289.8339996
7/21/2020,290.1089996
7/22/2020,290.4149994
7/23/2020,290.5536993
7/24/2020,290.7600995
7/27/2020,290.8636996
7/28/2020,291.0507999
7/29/2020,291.3273999
7/30/2020,291.8246997
7/31/2020,292.2056995
8/3/2020,292.7499997
8/4/2020,293.5694997
8/5/2020,294.1973994
8/6/2020,295.1421992
8/7/2020,295.9598993
8/10/2020,296.9155994
8/11/2020,297.8384993
8/12/2020,298.9248993
8/13/2020,300.0636992
8/14/2020,301.0005992
8/17/2020,301.9117993
8/18/2020,302.6861993
8/19/2020,303.5242995
8/20/2020,304.2905995
8/21/2020,305.1078996
8/24/2020,306.0755998
8/25/2020,306.9984998
8/26/2020,307.9922998
8/27/2020,308.8269998
8/28/2020,309.6814996
8/31/2020,310.4342996
9/1/2020,311.1782996
9/2/2020,311.9986996
9/3/2020,312.6146997
9/4/2020,313.2627997
9/8/2020,313.8038995
9/9/2020,314.3353995
9/10/2020,314.8583997
9/11/2020,315.4685995
9/14/2020,316.0621994
9/15/2020,316.6730997
9/16/2020,317.2315997
9/17/2020,317.7194998
9/18/2020,318.1686996
9/21/2020,318.5062997
9/22/2020,318.9044995
9/23/2020,319.3029996
9/24/2020,319.7022995
9/25/2020,320.1276996
9/28/2020,320.6270996
9/29/2020,321.0739996
9/30/2020,321.4984998
10/1/2020,321.9438998
10/2/2020,322.4155997
10/5/2020,322.9971997
10/6/2020,323.4967996
10/7/2020,324.0415997
10/8/2020,324.5293997
10/9/2020,325.0781998
10/12/2020,325.6331998
10/13/2020,326.1856998
10/14/2020,326.7105997
10/15/2020,327.1947998
10/16/2020,327.6323999
10/19/2020,328.0228
10/20/2020,328.4134
10/21/2020,328.7852002
10/22/2020,329.1505002
10/23/2020,329.4865002
10/26/2020,329.7668005
10/27/2020,329.9556006
10/28/2020,329.9902005
10/29/2020,330.0821005
10/30/2020,330.1575006
11/2/2020,330.4534009
11/3/2020,330.771601
11/4/2020,331.1365012
11/5/2020,331.5093011
11/6/2020,331.8943011
11/9/2020,332.3221011
11/10/2020,332.7761011
11/11/2020,333.2366013
11/12/2020,333.6482013
11/13/2020,334.1883014
11/16/2020,334.7405014
11/17/2020,335.3462015
11/18/2020,335.8644016
11/19/2020,336.3586017
11/20/2020,336.8067017
11/23/2020,337.2590015
11/24/2020,337.7207016
11/25/2020,338.2095016
11/27/2020,338.6844019
11/30/2020,339.1612018
12/1/2020,339.6455017
12/2/2020,340.1650018
12/3/2020,340.6427017
12/4/2020,341.1227017
12/7/2020,341.6057016
12/8/2020,342.0902017
12/9/2020,342.5155017
12/10/2020,342.9327017
12/11/2020,343.3271017
12/14/2020,343.7441019
12/15/2020,344.2312018
12/16/2020,344.7007019
12/17/2020,345.2114017
12/18/2020,345.6520016
12/21/2020,346.0910016
12/22/2020,346.4982016
12/23/2020,346.8860016
12/24/2020,347.2754016
12/28/2020,347.6760019
12/29/2020,348.0473019
12/30/2020,348.4215018
12/31/2020,348.8046017
1/4/2021,349.164502
1/5/2021,349.5034018
1/6/2021,349.8706018
1/7/2021,350.2932019
1/8/2021,350.726702
1/11/2021,351.1272018
1/12/2021,351.5426016
1/13/2021,351.9577017
1/14/2021,352.3475015
1/15/2021,352.6753015
1/19/2021,353.0206015
1/20/2021,353.3838016
1/21/2021,353.7429016
1/22/2021,354.0659018
1/25/2021,354.416702
1/26/2021,354.728602
1/27/2021,354.8957019
1/28/2021,355.2181018
1/29/2021,355.4931018
2/1/2021,355.923302
2/2/2021,356.3409018
2/3/2021,356.8205017
2/4/2021,357.3418018
2/5/2021,357.8343018
2/8/2021,358.3377017
2/9/2021,358.8520016
2/10/2021,359.3944016
2/11/2021,359.9950015
2/12/2021,360.6517017
2/16/2021,361.2717017
2/17/2021,361.9692017
2/18/2021,362.6414017
2/19/2021,363.2544016
2/22/2021,363.7828015
2/23/2021,364.3341016
2/24/2021,364.9029013
2/25/2021,365.3558011
2/26/2021,365.821001
3/1/2021,366.3192007
3/2/2021,366.8353009
3/3/2021,367.2419009
3/4/2021,367.5711011
3/5/2021,367.9389011
3/8/2021,368.2318011
3/9/2021,368.6022012
3/10/2021,369.0187012
3/11/2021,369.4790012
3/12/2021,369.946701
3/15/2021,370.490701
3/16/2021,371.016001
3/17/2021,371.561301
3/18/2021,372.0300012
3/19/2021,372.4670013
3/22/2021,372.9990012
3/23/2021,373.5118011
3/24/2021,374.120401
3/25/2021,374.717601
3/26/2021,375.412001
3/29/2021,376.0678009
3/30/2021,376.654801
3/31/2021,377.1827008
4/1/2021,377.6864008
4/5/2021,378.2484006
4/6/2021,378.7640005
4/7/2021,379.2895004
4/8/2021,379.8080002
4/9/2021,380.3908002
4/12/2021,380.9262003
4/13/2021,381.4291
4/14/2021,381.9374002
4/15/2021,382.5333002
4/16/2021,383.1281003
4/19/2021,383.7269003
4/20/2021,384.2740005
4/21/2021,384.8025006
4/22/2021,385.2986005
4/23/2021,385.8293002
4/26/2021,386.3848001
4/27/2021,386.8998001
4/28/2021,387.4059
4/29/2021,387.9395999
4/30/2021,388.4140997
5/3/2021,388.9051999
5/4/2021,389.3596997
5/5/2021,389.8486996
5/6/2021,390.3720996
5/7/2021,390.9302997
5/10/2021,391.4630997
5/11/2021,391.9092996
5/12/2021,392.2616995
5/13/2021,392.6420996
5/14/2021,393.1160995
5/17/2021,393.5926996
5/18/2021,394.0396997
5/19/2021,394.4725995
5/20/2021,394.9353995
5/21/2021,395.3630994
5/24/2021,395.8401996
5/25/2021,396.3026996
5/26/2021,396.7545996
5/27/2021,397.2595996
5/28/2021,397.7466998
6/1/2021,398.2079001
6/2/2021,398.6201999
6/3/2021,398.9952997
6/4/2021,399.4343997
6/7/2021,399.8685999
6/8/2021,400.2934998
6/9/2021,400.7253998
6/10/2021,401.2044995
6/11/2021,401.6610995
6/14/2021,402.0747995
6/15/2021,402.4771997
6/16/2021,402.8694995
6/17/2021,403.2452994
6/18/2021,403.5565994
6/21/2021,404.0210992
6/22/2021,404.475899
6/23/2021,405.001199
6/24/2021,405.489899
6/25/2021,405.940499
6/28/2021,406.3966989
6/29/2021,406.811799
6/30/2021,407.2152991
7/1/2021,407.6144989
7/2/2021,408.0491989
7/6/2021,408.477699
7/7/2021,408.915199
7/8/2021,409.297999
7/9/2021,409.730199
7/12/2021,410.1770987
7/13/2021,410.6257986
7/14/2021,411.0878986
7/15/2021,411.5650986
7/16/2021,412.0034985
7/19/2021,412.3354987
7/20/2021,412.8227988
7/21/2021,413.3646988
7/22/2021,413.8234988
7/23/2021,414.3574988
7/26/2021,414.9534985
7/27/2021,415.5765985
7/28/2021,416.1285983
7/29/2021,416.7178983
7/30/2021,417.2312982
8/2/2021,417.7113983
8/3/2021,418.1875983
8/4/2021,418.6367984
8/5/2021,419.0902985
8/6/2021,419.5560983
8/9/2021,420.0047983
8/10/2021,420.5167981
8/11/2021,421.059798
8/12/2021,421.5849979
8/13/2021,422.149198
8/16/2021,422.7436981
8/17/2021,423.2870981
8/18/2021,423.7190979
8/19/2021,424.1598978
8/20/2021,424.6461975
8/23/2021,425.1554977
8/24/2021,425.6290979
8/25/2021,426.0545981
8/26/2021,426.4559982
8/27/2021,426.8925983
8/30/2021,427.3296985
8/31/2021,427.7303986
9/1/2021,428.1319983
9/2/2021,428.5352985
9/3/2021,428.9515982
9/7/2021,429.3074982
9/8/2021,429.6439981
9/9/2021,429.9816983
9/10/2021,430.3143982
