Date,Close
12/12/2017,257.0991653
12/13/2017,257.378832
12/14/2017,257.6388321
12/15/2017,257.9241656
12/18/2017,258.2368324
12/19/2017,258.5408328
12/20/2017,258.8399994
12/21/2017,259.1321658
12/22/2017,259.4181658
12/26/2017,259.684166
12/27/2017,259.934166
12/28/2017,260.1843325
12/29/2017,260.4126656
1/2/2018,260.647832
1/3/2018,260.9161654
1/4/2018,261.2104986
1/5/2018,261.5238322
1/8/2018,261.8388323
1/9/2018,262.1704992
1/10/2018,262.4899991
1/11/2018,262.8371658
1/12/2018,263.2113327
1/16/2018,263.5654994
1/17/2018,263.9624992
1/18/2018,264.3296664
1/19/2018,264.7346667
1/22/2018,265.1701668
1/23/2018,265.6368337
1/24/2018,266.096167
1/25/2018,266.5226669
1/26/2018,267.0198334
1/29/2018,267.4786667
1/30/2018,267.883167
1/31/2018,268.2883336
2/1/2018,268.6738332
2/2/2018,268.9505
2/5/2018,269.0381663
2/6/2018,269.2051666
2/7/2018,269.3635
2/8/2018,269.3558334
2/9/2018,269.408667
2/12/2018,269.5355001
2/13/2018,269.6948334
2/14/2018,269.8776667
2/15/2018,270.1305003
2/16/2018,270.3773336
2/20/2018,270.5675003
2/21/2018,270.7389999
2/22/2018,270.9063334
2/23/2018,271.1476664
2/26/2018,271.3981664
2/27/2018,271.5934998
2/28/2018,271.7041662
3/1/2018,271.7581665
3/2/2018,271.8404994
3/5/2018,271.9904994
3/6/2018,272.1511663
3/7/2018,272.2963328
3/8/2018,272.4394994
3/9/2018,272.6488327
3/12/2018,272.8444992
3/13/2018,273.0106659
3/14/2018,273.1713323
3/15/2018,273.3128321
3/16/2018,273.4128321
3/19/2018,273.4681651
3/20/2018,273.5334986
3/21/2018,273.5809987
3/22/2018,273.5169988
3/23/2018,273.3646652
3/26/2018,273.3278315
3/27/2018,273.206665
3/28/2018,273.0894984
3/29/2018,272.9958318
4/2/2018,272.7791651
4/3/2018,272.5984985
4/4/2018,272.4341649
4/5/2018,272.296165
4/6/2018,272.0491648
4/9/2018,271.8304983
4/10/2018,271.6476649
4/11/2018,271.4116648
4/12/2018,271.2276647
4/13/2018,270.9866648
4/16/2018,270.789831
4/17/2018,270.6194977
4/18/2018,270.4144979
4/19/2018,270.174498
4/20/2018,269.8983312
4/23/2018,269.6194982
4/24/2018,269.2261653
4/25/2018,268.8753321
4/26/2018,268.6178319
4/27/2018,268.3621653
4/30/2018,268.0776657
5/1/2018,267.9031657
5/2/2018,267.8909993
5/3/2018,267.7824992
5/4/2018,267.7549988
5/7/2018,267.9098323
5/8/2018,268.0001658
5/9/2018,268.0694992
5/10/2018,268.1698324
5/11/2018,268.2241659
5/14/2018,268.2233327
5/15/2018,268.1898331
5/16/2018,268.203833
5/17/2018,268.2365
5/18/2018,268.2519999
5/21/2018,268.2296666
5/22/2018,268.1414998
5/23/2018,268.1236664
5/24/2018,268.1428329
5/25/2018,268.2169993
5/29/2018,268.2159993
5/30/2018,268.2229991
5/31/2018,268.1906657
6/1/2018,268.2043325
6/4/2018,268.2176656
6/5/2018,268.1548325
6/6/2018,268.1361659
6/7/2018,268.1469991
6/8/2018,268.195166
6/11/2018,268.2544993
6/12/2018,268.333166
6/13/2018,268.4588328
6/14/2018,268.5884995
6/15/2018,268.7001663
6/18/2018,268.9149994
6/19/2018,269.2058329
6/20/2018,269.3868332
6/21/2018,269.6141663
6/22/2018,269.8626663
6/25/2018,269.9934998
6/26/2018,270.2289998
6/27/2018,270.3720001
6/28/2018,270.4941671
6/29/2018,270.5881668
7/2/2018,270.7904999
7/3/2018,270.9554998
7/5/2018,271.0881663
7/6/2018,271.2824997
7/9/2018,271.4819997
7/10/2018,271.7111664
7/11/2018,271.8699997
7/12/2018,272.0229996
7/13/2018,272.1763326
7/16/2018,272.350499
7/17/2018,272.5814992
7/18/2018,272.8229991
7/19/2018,273.1066655
7/20/2018,273.3741653
7/23/2018,273.6056656
7/24/2018,273.8564987
7/25/2018,274.1814987
7/26/2018,274.4874985
7/27/2018,274.7911652
7/30/2018,275.0799988
7/31/2018,275.3351654
8/1/2018,275.5674983
8/2/2018,275.8253316
8/3/2018,276.0603317
8/6/2018,276.2706655
8/7/2018,276.4828318
8/8/2018,276.6908315
8/9/2018,276.9236649
8/10/2018,277.1056651
8/13/2018,277.2738317
8/14/2018,277.4833318
8/15/2018,277.6234985
8/16/2018,277.8143321
8/17/2018,278.0093323
8/20/2018,278.2238327
8/21/2018,278.4603327
8/22/2018,278.7461665
8/23/2018,278.9658335
8/24/2018,279.2420003
8/27/2018,279.5116669
8/28/2018,279.7620005
8/29/2018,280.0350006
8/30/2018,280.2500005
8/31/2018,280.4656672
9/4/2018,280.6593338
9/5/2018,280.8338338
9/6/2018,280.9878337
9/7/2018,281.1473338
9/10/2018,281.3035004
9/11/2018,281.5021667
9/12/2018,281.7115
9/13/2018,281.9669998
9/14/2018,282.2154999
9/17/2018,282.4671666
9/18/2018,282.7366669
9/19/2018,283.0736669
9/20/2018,283.4399999
9/21/2018,283.817333
9/24/2018,284.1528325
9/25/2018,284.4773326
9/26/2018,284.7776662
9/27/2018,285.1074997
9/28/2018,285.401
10/1/2018,285.6728333
10/2/2018,285.9005
10/3/2018,286.1141668
10/4/2018,286.3238337
10/5/2018,286.4646673
10/8/2018,286.6018341
10/9/2018,286.7361674
10/10/2018,286.7000005
10/11/2018,286.5518341
10/12/2018,286.4843343
10/15/2018,286.3963343
10/16/2018,286.3996674
10/17/2018,286.3803345
10/18/2018,286.2535009
10/19/2018,286.1353343
10/22/2018,286.0285009
10/23/2018,285.9228338
10/24/2018,285.6560008
10/25/2018,285.4763341
10/26/2018,285.1920003
10/29/2018,284.863
10/30/2018,284.5818329
10/31/2018,284.3326665
11/1/2018,284.1335002
11/2/2018,283.9138336
11/5/2018,283.7510005
11/6/2018,283.634667
11/7/2018,283.5865005
11/8/2018,283.5651672
11/9/2018,283.4601674
11/12/2018,283.2520009
11/13/2018,283.0251673
11/14/2018,282.7561676
11/15/2018,282.5370005
11/16/2018,282.3360006
11/19/2018,282.0291672
11/20/2018,281.6015004
11/21/2018,281.1865
11/23/2018,280.7159999
11/26/2018,280.3360001
11/27/2018,279.9708333
11/28/2018,279.7169998
11/29/2018,279.4661667
11/30/2018,279.2576665
12/3/2018,279.1193329
12/4/2018,278.8218328
12/6/2018,278.5016663
12/7/2018,278.0758331
12/10/2018,277.6298335
12/11/2018,277.1840001
12/12/2018,276.7860001
12/13/2018,276.3603333
12/14/2018,275.8478333
12/17/2018,275.2108335
12/18/2018,274.595667
12/19/2018,273.9330004
12/20/2018,273.2066671
12/21/2018,272.3870003
12/24/2018,271.4478335
12/26/2018,270.7055
12/27/2018,269.9778333
12/28/2018,269.2476667
12/31/2018,268.551
1/2/2019,267.8966665
1/3/2019,267.1698331
1/4/2019,266.579333
1/7/2019,266.0289998
1/8/2019,265.6701665
1/9/2019,265.4334997
1/10/2019,265.1489995
1/11/2019,264.8919998
1/14/2019,264.5086665
1/15/2019,264.1736664
1/16/2019,263.9166667
1/17/2019,263.6951665
1/18/2019,263.5526662
1/22/2019,263.3734996
1/23/2019,263.3416662
1/24/2019,263.2328328
1/25/2019,263.240333
1/28/2019,263.2386668
1/29/2019,263.1660004
1/30/2019,263.1151667
1/31/2019,263.0554998
2/1/2019,263.0249995
2/4/2019,263.0011658
2/5/2019,262.9674993
2/6/2019,262.8296656
2/7/2019,262.6569992
2/8/2019,262.5354991
2/11/2019,262.5029989
2/12/2019,262.536999
2/13/2019,262.616832
2/14/2019,262.6394989
2/15/2019,262.7001653
2/19/2019,262.8459986
2/20/2019,263.0841654
2/21/2019,263.2908325
2/22/2019,263.5556661
2/25/2019,263.7559992
2/26/2019,263.9379995
2/27/2019,264.0149999
2/28/2019,264.0933329
3/1/2019,264.1728333
3/4/2019,264.1745
3/5/2019,264.3206665
3/6/2019,264.4454997
3/7/2019,264.6361664
3/8/2019,264.8093328
3/11/2019,265.0478327
3/12/2019,265.2816661
3/13/2019,265.5478327
3/14/2019,265.8926661
3/15/2019,266.3251661
3/18/2019,266.7793325
3/19/2019,267.2983325
3/20/2019,267.8713323
3/21/2019,268.6051659
3/22/2019,269.3536659
3/25/2019,269.9013329
3/26/2019,270.452166
3/27/2019,270.9838326
3/28/2019,271.4969991
3/29/2019,272.0353327
4/1/2019,272.7289991
4/2/2019,273.2886658
4/3/2019,273.8226659
4/4/2019,274.3294993
4/5/2019,274.8394994
4/8/2019,275.3379995
4/9/2019,275.8101659
4/10/2019,276.3249995
4/11/2019,276.7893326
4/12/2019,277.2756658
4/15/2019,277.7258326
4/16/2019,278.1208328
4/17/2019,278.5639999
4/18/2019,279.0074997
4/22/2019,279.452833
4/23/2019,279.9044998
4/24/2019,280.3789998
4/25/2019,280.8563329
4/26/2019,281.2868332
4/29/2019,281.6858332
4/30/2019,282.0851664
5/1/2019,282.4159999
5/2/2019,282.717333
5/3/2019,283.0721664
5/6/2019,283.4501663
5/7/2019,283.7411662
5/8/2019,284.0229996
5/9/2019,284.2323329
5/10/2019,284.4508331
5/13/2019,284.5588328
5/14/2019,284.6593328
5/15/2019,284.7794993
5/16/2019,284.9343328
5/17/2019,285.0746658
5/20/2019,285.1548325
5/21/2019,285.2713328
5/22/2019,285.3764994
5/23/2019,285.4254995
5/24/2019,285.4938329
5/28/2019,285.4893326
5/29/2019,285.4704992
5/30/2019,285.470666
5/31/2019,285.4363327
6/3/2019,285.4289993
6/4/2019,285.5301661
6/5/2019,285.6054993
6/6/2019,285.6939992
6/7/2019,285.7991659
6/10/2019,285.9293325
6/11/2019,286.0558324
6/12/2019,286.1568329
6/13/2019,286.2764994
6/14/2019,286.4049998
6/17/2019,286.4823329
6/18/2019,286.7014994
6/19/2019,286.9351659
6/20/2019,287.1808324
6/21/2019,287.4199992
6/24/2019,287.6354996
6/25/2019,287.7734996
6/26/2019,287.8508331
6/27/2019,287.9429998
6/28/2019,288.0526662
7/1/2019,288.1939997
7/2/2019,288.3249995
7/3/2019,288.4918325
7/5/2019,288.6776657
7/8/2019,288.8198324
7/9/2019,288.9694992
7/10/2019,289.1103322
7/11/2019,289.2659988
7/12/2019,289.440832
7/15/2019,289.6291651
7/16/2019,289.791832
7/17/2019,289.916332
7/18/2019,290.0154984
7/19/2019,290.0978317
7/22/2019,290.1953318
7/23/2019,290.3056651
7/24/2019,290.4318319
7/25/2019,290.5314987
7/26/2019,290.7014989
7/29/2019,290.8728322
7/30/2019,290.9843323
7/31/2019,291.0611654
8/1/2019,291.1763321
8/2/2019,291.2611654
8/5/2019,291.2138321
8/6/2019,291.2088318
8/7/2019,291.3273321
8/8/2019,291.4976654
8/9/2019,291.6069987
8/12/2019,291.6131653
8/13/2019,291.7249985
8/14/2019,291.7241648
8/15/2019,291.6931646
8/16/2019,291.7468313
8/19/2019,291.9166641
8/20/2019,292.0384974
8/21/2019,292.2434977
8/22/2019,292.478331
8/23/2019,292.5753311
8/26/2019,292.787498
8/27/2019,292.9924978
8/28/2019,293.1318314
8/29/2019,293.2921646
8/30/2019,293.419665
9/3/2019,293.471165
9/4/2019,293.5556651
9/5/2019,293.704332
9/6/2019,293.8653315
9/9/2019,294.0089986
9/10/2019,294.1568319
9/11/2019,294.3381653
9/12/2019,294.4863322
9/13/2019,294.6201655
9/16/2019,294.6918325
9/17/2019,294.807166
9/18/2019,294.9314992
9/19/2019,295.1034988
9/20/2019,295.2336655
9/23/2019,295.3454987
9/24/2019,295.3933319
9/25/2019,295.4259984
9/26/2019,295.4354986
9/27/2019,295.378832
9/30/2019,295.3506653
10/1/2019,295.2909983
10/2/2019,295.1388316
10/3/2019,295.0023321
10/4/2019,294.9196655
10/7/2019,294.7934987
10/8/2019,294.5898321
10/9/2019,294.4479986
10/10/2019,294.3729986
10/11/2019,294.3304988
10/14/2019,294.3101654
10/15/2019,294.3264989
10/16/2019,294.2993322
10/17/2019,294.2633321
10/18/2019,294.2294988
10/21/2019,294.1958318
10/22/2019,294.1549988
10/23/2019,294.1409988
10/24/2019,294.1899989
10/25/2019,294.3026657
10/28/2019,294.4806656
10/29/2019,294.803832
10/30/2019,295.0761658
10/31/2019,295.3321655
11/1/2019,295.5408325
11/4/2019,295.8033325
11/5/2019,296.1193324
11/6/2019,296.3618327
11/7/2019,296.7664993
11/8/2019,297.1713328
11/11/2019,297.4963328
11/12/2019,297.7741664
11/13/2019,298.0909999
11/14/2019,298.3759995
11/15/2019,298.6998332
11/18/2019,299.1526662
11/19/2019,299.5514994
11/20/2019,299.9498327
11/21/2019,300.3061656
11/22/2019,300.612499
11/25/2019,300.9611654
11/26/2019,301.3501653
11/27/2019,301.7074987
11/29/2019,301.9823318
12/2/2019,302.2088323
12/3/2019,302.3979986
12/4/2019,302.620165
12/5/2019,302.8163315
12/6/2019,303.0426646
12/9/2019,303.2558314
12/10/2019,303.4786647
12/11/2019,303.7036647
12/12/2019,303.9708313
12/13/2019,304.2414983
12/16/2019,304.595165
12/17/2019,304.9511653
12/18/2019,305.3464986
12/19/2019,305.7344986
12/20/2019,306.1299988
12/23/2019,306.5603322
12/24/2019,306.9679993
12/26/2019,307.4629995
12/27/2019,308.0429993
12/30/2019,308.5539988
12/31/2019,309.0124985
1/2/2020,309.5423319
1/3/2020,310.1069987
1/6/2020,310.6464991
1/7/2020,311.1379995
1/8/2020,311.6074997
1/9/2020,312.1191661
1/10/2020,312.5663325
1/13/2020,313.0588328
1/14/2020,313.528333
1/15/2020,314.0319997
1/16/2020,314.5475001
1/17/2020,315.0965001
1/21/2020,315.6201665
1/22/2020,316.1363332
1/23/2020,316.6383331
1/24/2020,317.0628332
1/27/2020,317.401
1/28/2020,317.7801666
1/29/2020,318.1683334
1/30/2020,318.5273331
1/31/2020,318.7666667
2/3/2020,319.0514999
2/4/2020,319.4174998
2/5/2020,319.828833
2/6/2020,320.2461665
2/7/2020,320.6436666
2/10/2020,321.0716665
2/11/2020,321.5076665
2/12/2020,321.972167
2/13/2020,322.3933334
2/14/2020,322.8196671
2/18/2020,323.2330007
2/19/2020,323.6925008
2/20/2020,324.1371679
2/21/2020,324.5125015
2/24/2020,324.6633352
2/25/2020,324.639502
2/26/2020,324.5731684
2/27/2020,324.2931686
2/28/2020,324.0368352
3/2/2020,324.0291687
3/3/2020,323.8421687
3/4/2020,323.8561686
3/5/2020,323.6493352
3/6/2020,323.3756683
3/9/2020,322.7206685
3/10/2020,322.2873352
3/11/2020,321.5745015
3/12/2020,320.4210014
3/13/2020,319.5846682
3/16/2020,318.2560015
3/17/2020,317.142835
3/18/2020,315.7945017
3/19/2020,314.4575015
3/20/2020,312.9171682
3/23/2020,311.2791679
3/24/2020,309.9493345
3/25/2020,308.6815013
3/26/2020,307.6835017
3/27/2020,306.5428352
3/30/2020,305.4891685
3/31/2020,304.4115018
4/1/2020,303.1200015
4/2/2020,301.9383347
4/3/2020,300.6673345
4/6/2020,299.637501
4/7/2020,298.6278346
4/8/2020,297.7291677
4/9/2020,296.9083344
4/13/2020,296.0328344
4/14/2020,295.2473343
4/15/2020,294.3441676
4/16/2020,293.4741679
4/17/2020,292.7291682
4/20/2020,291.8936681
4/21/2020,290.9648351
4/22/2020,290.2248352
4/23/2020,289.4280014
4/24/2020,288.7005015
4/27/2020,288.0233348
4/28/2020,287.4233348
4/29/2020,286.908168
4/30/2020,286.2651683
5/1/2020,285.4306686
5/4/2020,284.5905019
5/5/2020,283.8236684
5/6/2020,282.9831685
5/7/2020,282.1901683
5/8/2020,281.4405014
5/11/2020,280.6978348
5/12/2020,279.8490016
5/13/2020,278.9301682
5/14/2020,278.0406682
5/15/2020,277.196168
5/18/2020,276.5548345
5/19/2020,276.0473343
5/20/2020,275.7853343
5/21/2020,275.5083344
5/22/2020,275.4738342
5/26/2020,275.5208338
5/27/2020,275.4281672
5/28/2020,275.4736674
5/29/2020,275.3313344
6/1/2020,275.3828344
6/2/2020,275.5598343
6/3/2020,276.192334
6/4/2020,276.5746668
6/5/2020,277.3243337
6/8/2020,278.5758339
6/9/2020,279.4336672
6/10/2020,280.7528338
6/11/2020,281.5496668
6/12/2020,282.6198334
6/15/2020,283.7288333
6/16/2020,285.1314997
6/17/2020,286.6099998
6/18/2020,287.7538333
6/19/2020,288.784667
6/22/2020,289.6083333
6/23/2020,290.5854998
6/24/2020,291.2928332
6/25/2020,292.1195
6/26/2020,293.0178332
6/29/2020,293.8949997
6/30/2020,294.8978327
7/1/2020,295.6588328
7/2/2020,296.4438329
7/6/2020,297.1608327
7/7/2020,297.7538325
7/8/2020,298.4291656
7/9/2020,298.9389989
7/10/2020,299.602832
7/13/2020,300.1984985
7/14/2020,300.7364985
7/15/2020,301.4074987
7/16/2020,302.203332
7/17/2020,302.9136653
7/20/2020,303.6676656
7/21/2020,304.3683324
7/22/2020,305.0318324
7/23/2020,305.6523321
7/24/2020,306.1134989
7/27/2020,306.6591654
7/28/2020,307.2988322
7/29/2020,307.991332
7/30/2020,308.6208318
7/31/2020,309.3253316
8/3/2020,310.0104986
8/4/2020,310.6374985
8/5/2020,311.2976649
8/6/2020,312.0919978
8/7/2020,312.9748311
8/10/2020,313.8181646
8/11/2020,314.5934977
8/12/2020,315.3008311
8/13/2020,316.0484975
8/14/2020,316.7136642
8/17/2020,317.4308309
8/18/2020,318.1508311
8/19/2020,318.7866648
8/20/2020,319.3658315
8/21/2020,319.9743317
8/24/2020,320.6176651
8/25/2020,321.2604986
8/26/2020,321.9186656
8/27/2020,322.5211655
8/28/2020,323.1748322
8/31/2020,323.6743322
9/1/2020,324.1643321
9/2/2020,324.7794988
9/3/2020,325.2193324
9/4/2020,325.9186661
9/8/2020,326.4019994
9/9/2020,326.9476664
9/10/2020,327.2965001
9/11/2020,327.6698334
9/14/2020,328.1144999
9/15/2020,328.6399999
9/16/2020,329.1100001
9/17/2020,329.5065002
9/18/2020,329.9491669
9/21/2020,330.2761668
9/22/2020,330.7803335
9/23/2020,331.0833338
9/24/2020,331.3356674
9/25/2020,331.6391678
9/28/2020,332.0051676
9/29/2020,332.2605011
9/30/2020,332.6123347
10/1/2020,332.9600016
10/2/2020,333.2843348
10/5/2020,333.653835
10/6/2020,333.9886683
10/7/2020,334.3526683
10/8/2020,334.7181681
10/9/2020,335.1525014
10/12/2020,335.6643346
10/13/2020,336.0945012
10/14/2020,336.476501
10/15/2020,336.8205012
10/16/2020,337.2260015
10/19/2020,337.5781682
10/20/2020,337.9141683
10/21/2020,338.2735016
10/22/2020,338.5983348
10/23/2020,338.9620015
10/26/2020,339.176502
10/27/2020,339.3336685
10/28/2020,339.277002
10/29/2020,339.2415024
10/30/2020,339.1116694
11/2/2020,339.0388362
11/3/2020,339.0465027
11/4/2020,339.225503
11/5/2020,339.4388362
11/6/2020,339.6610031
11/9/2020,339.9563365
11/10/2020,340.2251699
11/11/2020,340.5256699
11/12/2020,340.7920029
11/13/2020,341.1223363
11/16/2020,341.5071696
11/17/2020,341.8021693
11/18/2020,342.004836
11/19/2020,342.1750025
11/20/2020,342.2916692
11/23/2020,342.406336
11/24/2020,342.6381694
11/25/2020,342.805836
11/27/2020,342.905336
11/30/2020,343.183169
12/1/2020,343.5740021
12/2/2020,344.133669
12/3/2020,344.5820023
12/4/2020,345.1813354
12/7/2020,345.7651688
12/8/2020,346.2936691
12/9/2020,346.7383357
12/10/2020,347.2035024
12/11/2020,347.7111689
12/14/2020,348.2780024
12/15/2020,348.9883357
12/16/2020,349.6528361
12/17/2020,350.4795024
12/18/2020,351.2408356
12/21/2020,351.8930018
12/22/2020,352.4438349
12/23/2020,353.0305018
12/24/2020,353.5990016
12/28/2020,354.1845016
12/29/2020,354.8115016
12/30/2020,355.3486679
12/31/2020,355.9978348
1/4/2021,356.4650014
1/5/2021,356.9241679
1/6/2021,357.3691676
1/7/2021,357.8136678
1/8/2021,358.3325012
1/11/2021,358.8451681
1/12/2021,359.3663345
1/13/2021,359.9080012
1/14/2021,360.5155009
1/15/2021,361.0541677
1/19/2021,361.6528341
1/20/2021,362.3075012
1/21/2021,362.9485011
1/22/2021,363.6733342
1/25/2021,364.4428345
1/26/2021,365.3950012
1/27/2021,366.1355011
1/28/2021,366.987001
1/29/2021,367.651501
2/1/2021,368.3215012
2/2/2021,368.9550008
2/3/2021,369.4818344
2/4/2021,370.0823344
2/5/2021,370.6348343
2/8/2021,371.2426676
2/9/2021,371.8023341
2/10/2021,372.416834
2/11/2021,372.9603338
2/12/2021,373.4615005
2/16/2021,373.9895004
2/17/2021,374.591334
2/18/2021,375.1403341
2/19/2021,375.7186676
2/22/2021,376.2115011
2/23/2021,376.6161677
2/24/2021,377.1013341
2/25/2021,377.4123337
2/26/2021,377.7173335
3/1/2021,378.1100001
3/2/2021,378.4391668
3/3/2021,378.684667
3/4/2021,378.7988337
3/5/2021,379.0411672
3/8/2021,379.233667
3/9/2021,379.5723338
3/10/2021,379.9531667
3/11/2021,380.4070002
3/12/2021,380.8970001
3/15/2021,381.3440002
3/16/2021,381.7730001
3/17/2021,382.1900004
3/18/2021,382.5616674
3/19/2021,382.9220011
3/22/2021,383.3445012
3/23/2021,383.7100011
3/24/2021,384.0186676
3/25/2021,384.3108342
3/26/2021,384.7195012
3/29/2021,385.1160014
3/30/2021,385.4635015
3/31/2021,385.9225011
4/1/2021,386.4105011
4/5/2021,386.9573344
4/6/2021,387.4076675
4/7/2021,387.829834
4/8/2021,388.3270004
4/9/2021,388.8723338
4/12/2021,389.4031672
4/13/2021,389.9765004
4/14/2021,390.5723338
4/15/2021,391.1926671
4/16/2021,391.7488337
4/19/2021,392.2650004
4/20/2021,392.7531672
4/21/2021,393.2811671
4/22/2021,393.7558334
4/23/2021,394.4613332
4/26/2021,395.1276662
4/27/2021,395.9184992
4/28/2021,396.6046656
4/29/2021,397.2464991
4/30/2021,397.8373322
5/3/2021,398.3708323
5/4/2021,398.835999
5/5/2021,399.2566655
5/6/2021,399.736999
5/7/2021,400.2709991
5/10/2021,400.7248327
5/11/2021,401.0843323
5/12/2021,401.3028325
5/13/2021,401.6009989
5/14/2021,402.0319987
5/17/2021,402.4568319
5/18/2021,402.8719986
5/19/2021,403.2613317
5/20/2021,403.6531652
5/21/2021,404.1966654
5/24/2021,404.8434992
5/25/2021,405.321166
5/26/2021,405.8633326
5/27/2021,406.4944992
5/28/2021,407.2168325
6/1/2021,407.8174993
6/2/2021,408.460999
6/3/2021,408.9876653
6/4/2021,409.537999
6/7/2021,410.0156657
6/8/2021,410.485999
6/9/2021,410.9066655
6/10/2021,411.3683319
6/11/2021,411.819165
6/14/2021,412.382165
6/15/2021,412.9654984
6/16/2021,413.4574982
6/17/2021,413.9986649
6/18/2021,414.4553319
6/21/2021,414.9746648
6/22/2021,415.4268311
6/23/2021,415.8738312
6/24/2021,416.3799978
6/25/2021,416.8846644
6/28/2021,417.3323313
6/29/2021,417.6879985
6/30/2021,418.0536652
7/1/2021,418.4509984
7/2/2021,418.8709986
7/6/2021,419.228332
7/7/2021,419.608665
7/8/2021,419.9096654
7/9/2021,420.3108317
7/12/2021,420.6643316
7/13/2021,420.9698313
7/14/2021,421.3203313
7/15/2021,421.6966644
7/16/2021,421.9511642
7/19/2021,422.1628311
7/20/2021,422.4014979
7/21/2021,422.6838313
7/22/2021,422.9828313
7/23/2021,423.3584981
7/26/2021,423.7078313
7/27/2021,424.069665
7/28/2021,424.4134979
7/29/2021,424.8306646
7/30/2021,425.2099981
8/2/2021,425.5186646
8/3/2021,425.8358312
8/4/2021,426.186498
8/5/2021,426.645665
8/6/2021,427.2636648
8/9/2021,427.7944982
8/10/2021,428.2294983
8/11/2021,428.7004985
8/12/2021,429.2533315
8/13/2021,429.8376653
8/16/2021,430.365832
8/17/2021,430.8508321
8/18/2021,431.1843318
8/19/2021,431.544665
8/20/2021,431.949498
8/23/2021,432.4156647
8/24/2021,432.8811646
8/25/2021,433.3684977
8/26/2021,433.8006648
8/27/2021,434.3253316
8/30/2021,434.819165
8/31/2021,435.308665
9/1/2021,435.8006648
9/2/2021,436.3263316
9/3/2021,436.8174983
9/7/2021,437.2699982
9/8/2021,437.6974981
9/9/2021,438.1058314
9/10/2021,438.494665
9/13/2021,438.9048314
9/14/2021,439.3923314
9/15/2021,439.8426651
